x_obs,raw_y,corrected_y,truth_y,gene_name
520,327,332.8341720193387,315.43,ENSG00000130723
521,328,333.14032206585,315.13,ENSG00000130723
522,329,333.438841092787,315.14,ENSG00000130723
523,329,333.7256801608218,315.22,ENSG00000130723
524,329,334.01257615907195,314.91,ENSG00000130723
525,329,334.2400164598833,315.23,ENSG00000130723
526,328,334.45428646821523,314.78,ENSG00000130723
527,331,334.65590746683677,315.09,ENSG00000130723
528,330,334.8169088073824,315.62,ENSG00000130723
529,331,334.93932112180556,315.47,ENSG00000130723
530,331,335.1467690839551,315.39,ENSG00000130723
531,334,335.3371155496608,315.99,ENSG00000130723
532,335,335.4810501605507,315.81,ENSG00000130723
533,336,335.62360820737393,315.72,ENSG00000130723
534,337,335.73521860569923,315.74,ENSG00000130723
535,338,335.8625795686959,315.66,ENSG00000130723
536,338,335.9890802478716,315.35,ENSG00000130723
537,335,336.09971105932266,315.27,ENSG00000130723
538,334,336.1967404521537,315.36,ENSG00000130723
539,335,336.29519854740977,315.69,ENSG00000130723
540,335,336.40865279204104,315.43,ENSG00000130723
541,336,336.5049139017201,315.78,ENSG00000130723
542,336,336.5690966509222,315.37,ENSG00000130723
543,336,336.6335589607858,315.59,ENSG00000130723
544,336,336.6991649192992,315.23,ENSG00000130723
545,336,336.7653128051083,315.74,ENSG00000130723
546,336,336.84568964155187,315.27,ENSG00000130723
547,335,336.8954945490012,314.79,ENSG00000130723
548,335,336.94871768256127,314.72,ENSG00000130723
549,337,336.965057844905,314.93,ENSG00000130723
550,337,336.9769784084934,314.9,ENSG00000130723
551,337,336.95797227072467,314.75,ENSG00000130723
552,337,336.96179535806215,314.64,ENSG00000130723
553,335,336.9618304678868,314.38,ENSG00000130723
554,333,336.95847143512526,314.92,ENSG00000130723
555,332,336.95211192284614,314.33,ENSG00000130723
556,332,336.9431473413422,314.36,ENSG00000130723
557,331,336.9319726876964,314.54,ENSG00000130723
558,334,336.9189853475978,314.98,ENSG00000130723
559,333,336.904580288547,314.22,ENSG00000130723
560,334,336.8891548972618,314.94,ENSG00000130723
561,334,336.87310603930416,314.01,ENSG00000130723
562,334,336.85683081434337,314.19,ENSG00000130723
563,335,336.84072571397803,313.84,ENSG00000130723
564,335,336.8251880758946,313.49,ENSG00000130723
565,335,336.81061409186896,313.54,ENSG00000130723
566,335,336.7973998335219,313.91,ENSG00000130723
567,335,336.7859408091038,313.75,ENSG00000130723
568,338,336.77663329765903,314.24,ENSG00000130723
569,336,336.76986775669934,314.17,ENSG00000130723
570,336,336.766041560496,313.99,ENSG00000130723
571,336,336.7655452303017,314.67,ENSG00000130723
572,335,336.7687703081662,314.43,ENSG00000130723
573,333,336.77610687803195,314.32,ENSG00000130723
574,332,336.7879436684447,314.03,ENSG00000130723
575,334,336.8046680796334,314.54,ENSG00000130723
576,334,336.8266660888707,314.03,ENSG00000130723
577,334,336.854322027134,313.85,ENSG00000130723
578,336,336.8880187073074,314.11,ENSG00000130723
579,337,336.9281370327986,313.56,ENSG00000130723
580,336,336.97505636500597,313.83,ENSG00000130723
581,336,337.02915307878476,313.68,ENSG00000130723
582,338,337.0908056612712,313.86,ENSG00000130723
583,337,337.1603851965911,313.69,ENSG00000130723
584,339,337.2382636817336,314.55,ENSG00000130723
585,338,337.32481181082795,313.67,ENSG00000130723
586,337,337.4203965836708,313.78,ENSG00000130723
587,338,337.5253686730942,313.48,ENSG00000130723
588,339,337.6401382108957,313.46,ENSG00000130723
589,338,337.7650208060806,313.41,ENSG00000130723
590,337,337.900391819938,313.93,ENSG00000130723
591,336,338.04660919221135,313.39,ENSG00000130723
592,338,338.2040296211571,313.73,ENSG00000130723
593,338,338.3730069854991,313.33,ENSG00000130723
594,338,338.5538940409077,313.34,ENSG00000130723
595,337,338.74704178306456,313.39,ENSG00000130723
596,336,338.9527995531587,313.33,ENSG00000130723
597,337,339.1715150747044,313.02,ENSG00000130723
598,339,339.4035346533602,313.56,ENSG00000130723
599,341,339.64920306965365,313.51,ENSG00000130723
600,342,339.9088641728955,313.36,ENSG00000130723
4,3,259.51978937483966,311.77,ENSG00000182973
5,4,260.30355861636286,311.3,ENSG00000182973
6,5,261.0916578457755,311.16,ENSG00000182973
7,6,261.883894757614,311.46,ENSG00000182973
8,8,262.68007610301237,311.79,ENSG00000182973
9,9,263.4800075411836,311.57,ENSG00000182973
10,9,264.2834934920154,311.59,ENSG00000182973
11,9,265.09033698963447,312.09,ENSG00000182973
12,9,265.90033953682854,312.0,ENSG00000182973
13,9,266.71330096024155,311.77,ENSG00000182973
14,11,267.5290192662762,311.81,ENSG00000182973
15,12,268.34729049764996,311.96,ENSG00000182973
16,14,269.1679085905669,312.06,ENSG00000182973
17,14,269.9906652324735,311.67,ENSG00000182973
18,16,270.8153497203785,311.8,ENSG00000182973
19,17,271.641748819724,313.02,ENSG00000182973
20,17,272.4696466238036,312.4,ENSG00000182973
21,17,273.29882441372973,312.09,ENSG00000182973
22,19,274.1290605189607,311.63,ENSG00000182973
23,20,274.9601301784081,311.39,ENSG00000182973
24,20,275.79180540214736,312.06,ENSG00000182973
25,21,276.6238548337698,311.86,ENSG00000182973
26,22,277.45604361341697,311.71,ENSG00000182973
27,22,278.2881332415508,311.58,ENSG00000182973
28,22,279.11988144352193,312.25,ENSG00000182973
29,22,279.95104203500733,312.44,ENSG00000182973
30,24,280.7813647884012,312.3,ENSG00000182973
31,26,281.6105953002526,311.92,ENSG00000182973
32,28,282.43847485985583,312.25,ENSG00000182973
33,29,283.264740319113,312.27,ENSG00000182973
34,31,284.0891239638003,312.57,ENSG00000182973
35,31,284.9113533863838,312.54,ENSG00000182973
36,34,285.7311513605461,312.99,ENSG00000182973
37,34,286.5482357176005,313.07,ENSG00000182973
38,34,287.3623192249845,312.81,ENSG00000182973
39,34,288.1731094670425,313.26,ENSG00000182973
40,34,288.9803087283267,313.35,ENSG00000182973
41,34,289.7836138796606,313.3,ENSG00000182973
42,35,290.5827162672319,313.42,ENSG00000182973
43,36,291.3773016050007,317.63,ENSG00000182973
44,36,292.16704987073007,308.65,ENSG00000182973
45,36,292.95163520596697,309.13,ENSG00000182973
46,36,293.7307258203257,308.73,ENSG00000182973
47,38,294.50398390044825,308.12,ENSG00000182973
48,39,295.27106552403956,308.35,ENSG00000182973
49,39,296.0316205794006,308.07,ENSG00000182973
50,40,296.7852926909088,308.77,ENSG00000182973
51,41,297.53171915091735,308.83,ENSG00000182973
52,41,298.27053085857654,308.03,ENSG00000182973
53,41,299.0013522661014,308.68,ENSG00000182973
54,43,300.0948482880134,308.5,ENSG00000182973
55,44,300.7987770919,308.8,ENSG00000182973
56,45,301.4994073034213,308.67,ENSG00000182973
57,46,302.195986836085,308.82,ENSG00000182973
58,47,302.9035523379865,308.39,ENSG00000182973
59,47,303.60716388923083,308.03,ENSG00000182973
60,49,304.29040441713613,308.26,ENSG00000182973
61,50,304.9511150184401,307.72,ENSG00000182973
62,52,305.5871302949206,308.67,ENSG00000182973
63,52,306.19627840911045,308.02,ENSG00000182973
64,52,306.7936470614023,307.79,ENSG00000182973
65,52,307.380082976424,308.3,ENSG00000182973
66,53,307.97072141815283,308.27,ENSG00000182973
67,53,308.5206915929953,308.55,ENSG00000182973
68,53,309.0751768132805,308.73,ENSG00000182973
69,56,309.6193546321684,307.94,ENSG00000182973
70,56,310.13692643469153,307.9,ENSG00000182973
71,56,310.61158822656694,307.98,ENSG00000182973
72,58,311.08856146925893,308.53,ENSG00000182973
73,59,311.5530627137424,308.12,ENSG00000182973
74,61,311.9888332824109,308.02,ENSG00000182973
75,63,312.395375458654,307.96,ENSG00000182973
76,63,312.7879528080841,307.71,ENSG00000182973
77,63,313.1503246203239,307.69,ENSG00000182973
78,63,313.4805115910947,308.46,ENSG00000182973
79,63,313.7765315209885,307.87,ENSG00000182973
80,63,314.0679303618868,307.89,ENSG00000182973
81,63,314.3557826814524,308.36,ENSG00000182973
82,63,314.64122157045233,308.13,ENSG00000182973
83,63,314.90967386395107,307.73,ENSG00000182973
84,63,315.1766260071414,307.96,ENSG00000182973
85,63,315.3975646239914,308.31,ENSG00000182973
86,65,315.6195377675789,308.53,ENSG00000182973
87,66,315.8138296496221,307.66,ENSG00000182973
88,66,315.9787554521347,308.31,ENSG00000182973
89,68,316.11263324419417,308.62,ENSG00000182973
90,68,316.21378474457765,308.06,ENSG00000182973
91,69,316.28053611866653,308.68,ENSG00000182973
92,69,316.32698411552894,308.17,ENSG00000182973
93,69,316.35299693256144,308.05,ENSG00000182973
94,69,316.3427145130405,308.5,ENSG00000182973
95,69,316.2945494763498,307.98,ENSG00000182973
96,70,316.2069233738596,308.31,ENSG00000182973
97,70,316.10979829336765,307.96,ENSG00000182973
98,71,315.9889125742927,308.06,ENSG00000182973
99,71,315.82854596221824,307.73,ENSG00000182973
100,72,315.6002271662002,307.98,ENSG00000182973
101,72,315.3512643690485,307.32,ENSG00000182973
102,72,315.0659498287689,307.36,ENSG00000182973
103,72,314.7285922300987,307.27,ENSG00000182973
104,73,314.38504845200157,307.63,ENSG00000182973
105,73,314.0069294179085,307.28,ENSG00000182973
106,73,313.6101606976067,307.42,ENSG00000182973
107,73,313.19495367945126,307.13,ENSG00000182973
108,73,312.76157206285006,307.94,ENSG00000182973
109,73,312.2945677364091,307.41,ENSG00000182973
110,73,311.82431256781047,307.7,ENSG00000182973
111,73,311.3369695579763,306.86,ENSG00000182973
112,73,310.8202592967774,306.9,ENSG00000182973
113,73,310.2619304783921,306.76,ENSG00000182973
114,74,309.6767598007748,307.28,ENSG00000182973
115,74,309.063788926376,306.92,ENSG00000182973
116,74,308.4378561209857,307.36,ENSG00000182973
117,75,307.7695672221561,307.09,ENSG00000182973
118,75,307.07382597861505,307.19,ENSG00000182973
119,75,306.3971008246993,306.84,ENSG00000182973
120,75,305.69589506965923,307.13,ENSG00000182973
121,76,304.9695417432581,306.82,ENSG00000182973
122,76,304.2346760316842,307.46,ENSG00000182973
123,76,303.4794705306573,306.92,ENSG00000182973
124,76,302.736429827117,308.09,ENSG00000182973
125,77,302.0081261550122,307.22,ENSG00000182973
126,77,301.2656990472645,307.23,ENSG00000182973
127,77,300.4945907656616,306.96,ENSG00000182973
128,77,299.66748748990983,307.23,ENSG00000182973
129,77,298.8313480120296,307.41,ENSG00000182973
130,77,297.985872871067,307.09,ENSG00000182973
131,77,297.1307998766751,306.63,ENSG00000182973
132,77,296.2659035671961,306.88,ENSG00000182973
133,77,295.3909945157301,307.13,ENSG00000182973
134,77,294.5059184798843,306.69,ENSG00000182973
135,78,293.6105553915386,306.96,ENSG00000182973
136,79,292.72208409003724,306.91,ENSG00000182973
137,79,291.8292156777843,306.96,ENSG00000182973
138,79,290.91919081503966,306.64,ENSG00000182973
139,79,290.0393086605763,306.86,ENSG00000182973
140,79,289.146865009763,307.37,ENSG00000182973
141,79,288.2449456100353,306.84,ENSG00000182973
142,79,287.3366286780082,306.71,ENSG00000182973
143,79,286.43774668202474,307.16,ENSG00000182973
144,79,285.51985505413336,307.24,ENSG00000182973
145,79,284.60025957831573,307.76,ENSG00000182973
146,79,283.68198361476846,307.17,ENSG00000182973
147,79,282.78229461659237,307.2,ENSG00000182973
148,79,281.90270111316363,307.74,ENSG00000182973
149,79,281.04471488911696,306.99,ENSG00000182973
150,82,280.2098477589441,307.47,ENSG00000182973
151,82,279.37107884499926,307.52,ENSG00000182973
152,82,278.5313505967687,307.26,ENSG00000182973
153,83,277.69353534376614,307.72,ENSG00000182973
154,83,276.9047265403707,307.42,ENSG00000182973
155,84,276.1362052604115,307.64,ENSG00000182973
156,84,275.40349672582323,308.13,ENSG00000182973
157,84,274.7063368164801,307.93,ENSG00000182973
158,84,274.0301692291975,307.88,ENSG00000182973
159,84,273.39040679949244,308.32,ENSG00000182973
160,84,272.7581334771876,308.62,ENSG00000182973
161,84,272.16439583605734,308.07,ENSG00000182973
162,86,271.5944046663616,308.9,ENSG00000182973
163,87,271.0633273429786,308.91,ENSG00000182973
164,87,270.5577556230537,309.06,ENSG00000182973
165,87,270.09423244608695,308.96,ENSG00000182973
166,87,269.67198361354474,308.68,ENSG00000182973
167,88,269.26315268512053,309.25,ENSG00000182973
168,88,268.8712984120231,309.05,ENSG00000182973
169,88,268.52689121722455,308.39,ENSG00000182973
170,88,268.21454763205435,308.53,ENSG00000182973
171,88,267.96458973610845,308.79,ENSG00000182973
172,89,267.7615136444051,308.2,ENSG00000182973
173,90,267.58975420498683,308.45,ENSG00000182973
174,90,267.449419982824,308.23,ENSG00000182973
175,90,267.3562932519122,308.89,ENSG00000182973
176,90,267.31032969113835,308.58,ENSG00000182973
177,91,267.3099236895912,308.67,ENSG00000182973
178,94,267.353409846448,309.23,ENSG00000182973
179,94,267.4247994594166,308.59,ENSG00000182973
180,94,267.5237820057658,308.5,ENSG00000182973
181,94,267.64996159358304,309.69,ENSG00000182973
182,94,267.8171236887074,309.03,ENSG00000182973
183,94,268.0089726786601,308.68,ENSG00000182973
184,94,268.23916438621785,309.25,ENSG00000182973
185,94,268.52130878377125,308.98,ENSG00000182973
186,95,268.85473820585446,308.8,ENSG00000182973
187,96,269.2087451191575,309.44,ENSG00000182973
188,97,269.5825853447106,308.96,ENSG00000182973
189,97,269.98971609519555,308.79,ENSG00000182973
190,98,270.42779941397225,308.83,ENSG00000182973
191,100,270.89447098956236,309.57,ENSG00000182973
192,101,271.3588142950109,309.6,ENSG00000182973
193,101,271.8213641551518,309.59,ENSG00000182973
194,103,272.3111091032921,309.93,ENSG00000182973
195,104,272.8254949021589,309.65,ENSG00000182973
196,106,273.3619586162387,309.18,ENSG00000182973
197,106,273.9179319867745,309.49,ENSG00000182973
198,107,274.47657999325975,309.42,ENSG00000182973
199,107,275.0368039920802,309.96,ENSG00000182973
200,108,275.6447753193196,310.46,ENSG00000182973
201,110,276.2423774915833,310.21,ENSG00000182973
202,112,276.84426767378903,309.3,ENSG00000182973
203,114,277.4508203059773,309.48,ENSG00000182973
204,114,278.04812934892504,309.54,ENSG00000182973
205,115,278.66653972835877,309.51,ENSG00000182973
206,115,279.26208972441907,309.35,ENSG00000182973
207,115,279.8650719857895,308.64,ENSG00000182973
208,116,280.4742395777374,308.91,ENSG00000182973
209,116,281.0883377372989,309.03,ENSG00000182973
210,118,281.72036950201357,308.53,ENSG00000182973
211,118,282.3533317119963,308.63,ENSG00000182973
212,119,283.0175114284544,308.68,ENSG00000182973
213,119,283.7132203284893,309.23,ENSG00000182973
214,121,284.39502951151064,308.86,ENSG00000182973
215,121,285.0917994468449,308.14,ENSG00000182973
216,121,285.78661972120676,308.48,ENSG00000182973
217,124,286.4941045781401,308.13,ENSG00000182973
218,126,287.21312649671114,307.91,ENSG00000182973
219,126,287.91255084950797,308.2,ENSG00000182973
220,127,288.62126517244064,308.49,ENSG00000182973
221,127,289.3223830134407,308.02,ENSG00000182973
222,127,290.01627423575786,308.06,ENSG00000182973
223,128,290.73332815300967,308.01,ENSG00000182973
224,129,291.4424218990423,308.97,ENSG00000182973
225,130,292.14244998842526,308.64,ENSG00000182973
226,130,292.8465579373916,308.27,ENSG00000182973
227,130,293.52511236997174,308.97,ENSG00000182973
228,130,294.24152526719365,309.15,ENSG00000182973
229,131,294.951925766499,309.26,ENSG00000182973
230,132,295.6552191359368,308.76,ENSG00000182973
231,133,296.35029163424537,308.04,ENSG00000182973
232,133,297.0502742285478,309.14,ENSG00000182973
233,134,297.73827693982867,308.64,ENSG00000182973
234,134,298.42741795026893,309.86,ENSG00000182973
235,134,299.0722633221973,309.2,ENSG00000182973
236,134,299.7331509205861,308.94,ENSG00000182973
237,135,300.36609962113516,308.4,ENSG00000182973
238,136,301.00289864269513,309.26,ENSG00000182973
239,136,301.6137809657182,308.68,ENSG00000182973
240,136,302.20045394544076,308.62,ENSG00000182973
241,136,302.8103634692545,308.39,ENSG00000182973
242,138,303.4294275510722,308.5,ENSG00000182973
243,140,303.999271773713,308.6,ENSG00000182973
244,140,304.525965376586,308.79,ENSG00000182973
245,140,305.0312243727476,308.92,ENSG00000182973
246,140,305.59223415367495,308.71,ENSG00000182973
247,140,306.1631197902973,308.92,ENSG00000182973
248,141,306.7437723108065,309.1,ENSG00000182973
249,142,307.33405316134167,308.96,ENSG00000182973
250,143,307.9337940136695,308.61,ENSG00000182973
251,145,308.56006250543066,309.04,ENSG00000182973
252,146,309.21566149742796,308.47,ENSG00000182973
253,148,309.91765836413606,309.59,ENSG00000182973
254,150,310.635854279137,308.82,ENSG00000182973
255,151,311.3985794477382,308.87,ENSG00000182973
256,154,312.1741336125458,309.07,ENSG00000182973
257,155,312.9608160078706,308.76,ENSG00000182973
258,156,313.744131195916,308.77,ENSG00000182973
259,157,314.53955313622157,309.85,ENSG00000182973
260,157,315.3910545698905,308.73,ENSG00000182973
261,158,316.26684229366845,308.65,ENSG00000182973
262,159,317.16515246451166,309.69,ENSG00000182973
263,159,318.0842205796072,309.18,ENSG00000182973
264,161,319.0380467793312,309.57,ENSG00000182973
265,161,319.9678364244602,309.39,ENSG00000182973
266,162,320.9032936181288,308.71,ENSG00000182973
267,163,321.8755924019424,308.86,ENSG00000182973
268,163,322.8874067782977,308.88,ENSG00000182973
269,165,323.9226736281936,309.6,ENSG00000182973
270,165,325.00812333817464,309.47,ENSG00000182973
271,166,326.11048569919603,309.48,ENSG00000182973
272,168,327.1979905249977,309.26,ENSG00000182973
273,168,328.30036767170395,309.76,ENSG00000182973
274,169,329.4173164465167,309.56,ENSG00000182973
275,170,330.5628003477817,309.11,ENSG00000182973
276,170,331.69075237043927,309.61,ENSG00000182973
277,173,332.7723109248194,309.92,ENSG00000182973
278,174,333.8670833675332,309.68,ENSG00000182973
279,175,334.9445866042058,309.21,ENSG00000182973
280,176,336.03583775322375,309.94,ENSG00000182973
281,177,337.1545876675927,309.3,ENSG00000182973
282,177,338.2830862704757,309.48,ENSG00000182973
283,178,339.40508378603425,309.58,ENSG00000182973
284,178,340.53433017048906,309.91,ENSG00000182973
285,181,341.66730923799366,310.01,ENSG00000182973
286,181,342.786239894285,309.87,ENSG00000182973
287,184,343.90484147690927,309.63,ENSG00000182973
288,185,345.0225684841365,310.51,ENSG00000182973
289,187,346.1373747165753,310.48,ENSG00000182973
290,190,347.21718390231365,309.8,ENSG00000182973
291,191,348.2471256291201,310.32,ENSG00000182973
292,192,349.3165942067516,309.6,ENSG00000182973
293,196,350.39495398878245,310.0,ENSG00000182973
294,202,351.46586414314936,310.36,ENSG00000182973
295,206,352.5114833756102,310.28,ENSG00000182973
296,206,353.50117645486034,310.46,ENSG00000182973
297,207,354.4357489498633,310.2,ENSG00000182973
298,209,355.36021137987655,310.96,ENSG00000182973
299,210,356.2880439656405,310.09,ENSG00000182973
300,212,357.2027272878534,311.04,ENSG00000182973
301,214,358.1192729465598,310.4,ENSG00000182973
302,216,359.0369577029793,311.13,ENSG00000182973
303,217,359.94082413286856,310.66,ENSG00000182973
304,218,360.8189165575205,310.57,ENSG00000182973
305,218,361.68777930712395,309.65,ENSG00000182973
306,219,362.57822234343007,310.51,ENSG00000182973
307,220,363.48958535313733,310.34,ENSG00000182973
308,223,364.4040028974076,310.22,ENSG00000182973
309,224,365.2908763915085,310.79,ENSG00000182973
310,224,366.12107871013603,310.76,ENSG00000182973
311,224,366.9539872254011,310.16,ENSG00000182973
312,225,367.7874416563611,310.47,ENSG00000182973
313,225,368.5892881163305,310.64,ENSG00000182973
314,226,369.37464020531536,311.0,ENSG00000182973
315,229,370.1143162817266,310.46,ENSG00000182973
316,230,370.8376370389634,310.01,ENSG00000182973
317,232,371.5581575490671,310.31,ENSG00000182973
318,233,372.2722012796293,310.02,ENSG00000182973
319,233,373.0061514352243,310.19,ENSG00000182973
320,232,373.66936473286637,310.05,ENSG00000182973
321,232,374.3212610149263,309.62,ENSG00000182973
322,234,374.975495075647,309.44,ENSG00000182973
323,235,375.628518920461,309.94,ENSG00000182973
324,236,376.2325530000127,309.75,ENSG00000182973
325,236,376.78858558433814,310.17,ENSG00000182973
326,238,377.2818124928924,308.96,ENSG00000182973
327,242,377.7874656744913,309.09,ENSG00000182973
328,242,378.2464718550386,309.45,ENSG00000182973
329,245,378.6883397555681,309.44,ENSG00000182973
330,246,379.111068270879,309.61,ENSG00000182973
331,246,379.4984266475927,309.71,ENSG00000182973
332,246,379.8341885084767,309.98,ENSG00000182973
333,248,380.17492486602237,310.18,ENSG00000182973
334,248,380.4571797834342,309.7,ENSG00000182973
335,248,380.7263287479042,309.52,ENSG00000182973
336,249,380.9377196090324,310.01,ENSG00000182973
337,250,381.15103039880347,309.61,ENSG00000182973
338,251,381.3074131264975,309.29,ENSG00000182973
339,251,381.466613681705,309.79,ENSG00000182973
340,253,381.61414767200705,309.39,ENSG00000182973
341,256,381.73559550087515,309.79,ENSG00000182973
342,255,381.82933634010476,309.25,ENSG00000182973
343,256,381.941080290883,309.96,ENSG00000182973
344,256,382.1481944110219,310.52,ENSG00000182973
345,257,382.3924298062235,310.24,ENSG00000182973
346,260,382.5699070716039,309.31,ENSG00000182973
347,263,382.7110706618679,309.74,ENSG00000182973
348,264,382.8321070990526,309.55,ENSG00000182973
349,264,382.93347431002803,309.26,ENSG00000182973
350,265,383.0156655530102,308.78,ENSG00000182973
351,266,383.0664462339987,308.91,ENSG00000182973
352,266,383.08935333395704,308.31,ENSG00000182973
353,268,383.0721649471954,309.22,ENSG00000182973
354,271,383.08822373360937,308.73,ENSG00000182973
355,272,383.0878781742911,308.15,ENSG00000182973
356,273,383.0545446082521,309.0,ENSG00000182973
357,272,383.0031766384533,309.04,ENSG00000182973
358,272,382.97879564153686,309.2,ENSG00000182973
359,274,382.93645979593344,309.56,ENSG00000182973
360,277,382.8597941956201,309.32,ENSG00000182973
361,277,382.76096080634807,309.11,ENSG00000182973
362,277,382.63789449818916,309.04,ENSG00000182973
363,278,382.50283286405687,308.35,ENSG00000182973
364,280,382.3380509770448,307.98,ENSG00000182973
365,282,382.1603939011761,308.51,ENSG00000182973
366,283,381.9424802540615,308.35,ENSG00000182973
367,283,381.6727022735008,308.32,ENSG00000182973
368,282,381.3694590612305,308.18,ENSG00000182973
369,281,381.03239396569404,308.11,ENSG00000182973
370,284,380.6296266015075,307.49,ENSG00000182973
371,284,380.18928546827317,307.73,ENSG00000182973
372,284,379.74100840978645,307.53,ENSG00000182973
373,282,379.25594243671713,307.29,ENSG00000182973
374,284,378.7495381888151,307.72,ENSG00000182973
375,286,378.234283555817,307.6,ENSG00000182973
376,288,377.69420638854604,307.27,ENSG00000182973
377,288,377.149405432816,307.61,ENSG00000182973
378,290,376.5442232355805,307.83,ENSG00000182973
379,290,375.9558351401065,308.33,ENSG00000182973
380,290,375.3128658113637,307.84,ENSG00000182973
381,291,374.6182149299335,307.85,ENSG00000182973
382,292,373.91602227660536,307.84,ENSG00000182973
383,290,373.2347023343119,308.38,ENSG00000182973
384,291,372.5141792095612,307.91,ENSG00000182973
385,292,371.7829446508465,308.09,ENSG00000182973
386,293,371.0394991695438,307.98,ENSG00000182973
387,293,370.283927424199,308.15,ENSG00000182973
388,295,369.530437325325,307.84,ENSG00000182973
389,294,368.73351450142195,308.07,ENSG00000182973
390,295,367.9390342550972,307.68,ENSG00000182973
391,295,367.16445474343374,307.85,ENSG00000182973
392,295,366.350006402463,307.91,ENSG00000182973
393,295,365.5387514601547,307.61,ENSG00000182973
394,292,364.68522987712987,307.79,ENSG00000182973
395,291,363.7912546754414,307.9,ENSG00000182973
396,293,362.9059122091634,307.31,ENSG00000182973
397,294,362.0340598315769,307.23,ENSG00000182973
398,295,361.16335637252,307.18,ENSG00000182973
399,295,360.26423030088336,307.27,ENSG00000182973
400,296,359.35288112070623,307.01,ENSG00000182973
401,298,358.4455138081404,307.33,ENSG00000182973
402,300,357.52683727382174,307.45,ENSG00000182973
403,302,356.62736111023014,306.86,ENSG00000182973
404,299,355.76489383244484,307.27,ENSG00000182973
405,298,354.91154439586785,307.55,ENSG00000182973
406,299,354.05371712423994,307.56,ENSG00000182973
407,299,353.1763201274083,306.76,ENSG00000182973
408,298,352.30702744159305,306.9,ENSG00000182973
409,298,351.4465161231553,306.6,ENSG00000182973
410,298,350.61426096257753,306.21,ENSG00000182973
411,297,349.7825009443826,306.92,ENSG00000182973
412,297,348.93623920407674,306.67,ENSG00000182973
413,295,348.10624446030624,306.71,ENSG00000182973
414,295,347.28051917080603,307.27,ENSG00000182973
415,296,346.4928593132086,307.67,ENSG00000182973
416,297,345.71555833923685,307.38,ENSG00000182973
417,300,344.96369828249334,307.3,ENSG00000182973
418,301,344.1765652715309,307.29,ENSG00000182973
419,301,343.36917368012536,307.35,ENSG00000182973
420,302,342.63229841035445,307.27,ENSG00000182973
421,302,341.8924133052102,307.69,ENSG00000182973
422,302,341.1788097291415,307.69,ENSG00000182973
423,303,340.4720041445932,307.75,ENSG00000182973
424,303,339.7998013081458,307.79,ENSG00000182973
425,301,339.16452844033336,307.4,ENSG00000182973
426,302,338.56856213225115,307.75,ENSG00000182973
427,304,337.9827982926577,307.68,ENSG00000182973
428,306,337.4524453467816,308.06,ENSG00000182973
429,306,336.93270044196635,307.66,ENSG00000182973
430,309,336.4230415538057,308.17,ENSG00000182973
431,311,335.93869836519195,307.93,ENSG00000182973
432,310,335.4663863763262,308.16,ENSG00000182973
433,309,334.9898050373105,307.45,ENSG00000182973
434,310,334.55116687135865,307.58,ENSG00000182973
435,309,334.1356698096712,307.2,ENSG00000182973
436,309,333.74428814897544,307.33,ENSG00000182973
437,309,333.34798057612284,308.15,ENSG00000182973
438,308,332.9934804057624,307.75,ENSG00000182973
439,309,332.63597189435234,308.2,ENSG00000182973
440,309,332.30491524764466,307.69,ENSG00000182973
441,309,331.9569557063936,307.72,ENSG00000182973
442,309,331.6087180295403,307.6,ENSG00000182973
443,308,331.27527560575646,307.6,ENSG00000182973
444,309,330.8800894675555,307.24,ENSG00000182973
445,311,330.480835096772,307.72,ENSG00000182973
446,312,330.1366347572881,307.61,ENSG00000182973
447,313,329.818091183748,307.58,ENSG00000182973
448,313,329.54010689145036,307.81,ENSG00000182973
449,314,329.27183060493905,307.54,ENSG00000182973
450,315,329.02818147021804,307.36,ENSG00000182973
451,315,328.79705850725287,307.32,ENSG00000182973
452,315,328.6263979778734,307.22,ENSG00000182973
453,315,328.4883806631994,307.23,ENSG00000182973
454,315,328.3078974196844,307.52,ENSG00000182973
455,315,328.1553446510511,307.3,ENSG00000182973
456,316,328.0140502223539,307.1,ENSG00000182973
457,316,327.884568969003,307.18,ENSG00000182973
458,315,327.73591671006454,307.35,ENSG00000182973
459,316,327.5970894532451,307.55,ENSG00000182973
460,317,327.4527667211469,307.16,ENSG00000182973
461,317,327.3303750142417,307.45,ENSG00000182973
462,318,327.18302855769525,307.6,ENSG00000182973
463,318,327.02382453135647,307.13,ENSG00000182973
464,320,326.85004970124646,307.17,ENSG00000182973
465,320,326.6777116975855,307.42,ENSG00000182973
466,321,326.494275369607,307.17,ENSG00000182973
467,320,326.34872275739514,306.8,ENSG00000182973
468,322,326.2285235039044,306.94,ENSG00000182973
469,323,326.1039005356082,307.12,ENSG00000182973
470,322,326.03362614111154,306.36,ENSG00000182973
471,323,325.95643406458635,306.45,ENSG00000182973
472,322,325.87258109676725,307.05,ENSG00000182973
473,320,325.79805260813043,306.79,ENSG00000182973
474,320,325.747328372345,307.05,ENSG00000182973
475,320,325.6718526392384,306.89,ENSG00000182973
476,320,325.61459744697646,307.0,ENSG00000182973
477,320,325.57726863326224,306.92,ENSG00000182973
478,319,325.5488382429869,307.05,ENSG00000182973
479,319,325.5310427462608,306.87,ENSG00000182973
480,319,325.5699135297084,307.14,ENSG00000182973
481,319,325.63875253066874,307.42,ENSG00000182973
482,320,325.70788954197354,307.03,ENSG00000182973
